0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
0, 0.0000
1, 0.0031
1, 0.0031
1, 0.0031
1, 0.0031
1, 0.0031
2, 0.0062
2, 0.0062
2, 0.0062
3, 0.0094
3, 0.0094
3, 0.0094
3, 0.0094
4, 0.0125
4, 0.0125
4, 0.0125
4, 0.0125
4, 0.0125
5, 0.0157
5, 0.0157
5, 0.0157
5, 0.0157
5, 0.0157
5, 0.0157
5, 0.0157
5, 0.0157
5, 0.0157
5, 0.0157
5, 0.0157
6, 0.0188
6, 0.0188
6, 0.0188
7, 0.0219
7, 0.0219
7, 0.0219
8, 0.0251
8, 0.0251
9, 0.0282
10, 0.0314
10, 0.0314
11, 0.0345
12, 0.0376
12, 0.0376
13, 0.0408
14, 0.0439
15, 0.0471
15, 0.0471
16, 0.0502
17, 0.0534
18, 0.0565
19, 0.0596
19, 0.0596
20, 0.0628
21, 0.0659
22, 0.0691
23, 0.0722
24, 0.0753
24, 0.0753
25, 0.0785
26, 0.0816
27, 0.0848
28, 0.0879
29, 0.0911
30, 0.0942
31, 0.0973
32, 0.1005
34, 0.1068
35, 0.1099
36, 0.1130
38, 0.1193
39, 0.1225
40, 0.1256
42, 0.1319
43, 0.1350
45, 0.1413
46, 0.1445
48, 0.1507
49, 0.1539
51, 0.1602
52, 0.1633
54, 0.1696
55, 0.1727
57, 0.1790
59, 0.1853
60, 0.1884
62, 0.1947
64, 0.2010
65, 0.2042
67, 0.2104
69, 0.2167
71, 0.2230
73, 0.2293
75, 0.2356
76, 0.2387
78, 0.2450
80, 0.2513
82, 0.2576
84, 0.2638
86, 0.2701
88, 0.2764
90, 0.2827
92, 0.2890
94, 0.2953
96, 0.3015
98, 0.3078
99, 0.3110
101, 0.3173
103, 0.3235
105, 0.3298
107, 0.3361
109, 0.3424
110, 0.3455
112, 0.3518
114, 0.3581
115, 0.3612
117, 0.3675
118, 0.3707
120, 0.3769
121, 0.3801
123, 0.3864
124, 0.3895
125, 0.3926
127, 0.3989
128, 0.4021
129, 0.4052
130, 0.4084
131, 0.4115
132, 0.4146
133, 0.4178
134, 0.4209
134, 0.4209
135, 0.4241
136, 0.4272
137, 0.4303
137, 0.4303
138, 0.4335
139, 0.4366
140, 0.4398
140, 0.4398
141, 0.4429
142, 0.4461
143, 0.4492
143, 0.4492
144, 0.4523
144, 0.4523
145, 0.4555
145, 0.4555
146, 0.4586
146, 0.4586
147, 0.4618
147, 0.4618
147, 0.4618
148, 0.4649
148, 0.4649
148, 0.4649
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
148, 0.4649
148, 0.4649
148, 0.4649
148, 0.4649
148, 0.4649
148, 0.4649
148, 0.4649
148, 0.4649
148, 0.4649
148, 0.4649
148, 0.4649
148, 0.4649
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
150, 0.4712
150, 0.4712
150, 0.4712
150, 0.4712
150, 0.4712
150, 0.4712
151, 0.4743
151, 0.4743
151, 0.4743
151, 0.4743
151, 0.4743
151, 0.4743
151, 0.4743
150, 0.4712
150, 0.4712
150, 0.4712
150, 0.4712
150, 0.4712
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
150, 0.4712
150, 0.4712
150, 0.4712
149, 0.4680
149, 0.4680
149, 0.4680
149, 0.4680
148, 0.4649
148, 0.4649
148, 0.4649
147, 0.4618
147, 0.4618
146, 0.4586
146, 0.4586
146, 0.4586
145, 0.4555
145, 0.4555
145, 0.4555
145, 0.4555
145, 0.4555
145, 0.4555
145, 0.4555
145, 0.4555
145, 0.4555
145, 0.4555
146, 0.4586
146, 0.4586
146, 0.4586
146, 0.4586
147, 0.4618
147, 0.4618
