10,0.00
20,0.43
30,0.00
40,0.00
50,0.00
60,0.00
70,0.00
80,0.00
90,0.00
100,0.00
110,0.00
120,0.00
130,0.00
140,0.00
150,0.00
160,0.00
170,0.00
180,0.00
190,0.00
200,0.00
210,0.00
220,0.00
230,0.00
240,0.00
250,0.00
260,0.00
270,0.00
280,0.00
290,0.00
300,0.00
310,0.00
320,0.00
330,0.00
340,0.00
350,0.00
360,0.00
370,0.00
380,0.00
390,0.00
400,0.00
410,0.00
420,0.00
430,0.00
440,0.00
450,0.00
460,0.00
470,0.00
480,0.00
490,0.00
500,0.00
510,0.00
520,0.00
530,0.00
540,0.00
550,0.00
560,0.00
570,0.00
580,0.00
590,0.00
600,0.00
610,0.00
620,0.00
630,0.00
640,0.00
650,0.00
660,0.00
670,0.00
680,0.00
690,0.00
700,0.00
710,0.00
720,0.00
730,0.00
740,0.00
750,0.00
760,0.00
770,0.00
780,0.00
790,0.00
800,0.00
810,0.00
820,0.00
830,0.00
840,0.00
850,0.00
860,0.00
870,0.00
880,0.00
890,0.00
900,0.00
910,0.00
920,0.00
930,0.00
940,0.00
950,0.00
960,0.00
970,0.00
980,0.00
990,0.00
1000,0.00
1010,0.00
1020,0.00
1030,0.0010,0.00
20,0.00
30,0.00
40,0.00
50,0.00
60,0.00
70,0.00
80,0.00
90,0.00
100,0.00
110,0.00
120,0.00
130,0.00
140,0.00
150,0.00
160,0.00
170,0.00
180,0.00
190,0.00
200,0.00
210,0.00
220,0.00
230,0.00
240,0.00
250,0.00
260,0.00
270,0.00
280,0.00
290,0.00
300,0.00
310,0.00
320,0.00
330,0.00
340,0.00
350,0.00
360,0.00
370,0.00
380,0.00
390,0.00
400,0.00
410,0.00
420,0.00
430,0.00
440,0.00
450,0.00
460,0.00
470,0.00
480,0.00
490,0.00
500,0.00
510,0.00
520,0.00
530,0.00
540,0.00
550,0.00
560,0.00
570,0.00
580,0.00
590,0.00
600,0.00
610,0.00
620,0.00
630,0.00
640,0.00
650,0.00
660,0.00
670,0.00
680,0.00
690,0.00
700,0.00
710,0.00
720,0.00
730,0.00
740,0.00
750,0.00
760,0.00
770,0.00
780,0.00
790,0.00
800,0.00
810,0.00
820,0.00
830,0.01
840,0.00
850,0.01
860,0.01
870,1.57
880,0.72
890,0.03
900,0.03
910,0.29
920,0.51
930,0.76
940,0.82
950,0.68
960,0.02
970,0.03
980,0.03
990,0.57
1000,0.15
1010,0.02
1020,0.03
1030,0.72
1040,1.56
1050,0.11
1060,3.03
1070,0.78
1080,1.28
1090,5.05
1100,6.17
1110,7.05
1120,8.49
1130,9.73
1140,10.84
1150,11.75
1160,12.54
1170,14.08
1180,14.97
1190,16.60
1200,17.83
1210,18.65
1220,18.70
1230,19.11
1240,19.67
1250,19.77
1260,21.69
1270,23.17
1280,23.98
1290,24.43
1300,25.12
1310,25.79
1320,26.33
1330,26.60
1340,25.67
1350,26.86
1360,27.99
1370,29.43
1380,30.77
1390,32.39
1400,33.96
1410,35.23
1420,36.54
1430,37.49
1440,36.72
1450,38.18
1460,39.77
1470,41.06
1480,42.04
1490,43.68
1500,44.89
1510,45.85
1520,45.75
1530,46.02
1540,47.46
1550,49.14
1560,47.97
1570,50.32
1580,51.95
1590,53.48
1600,54.99
1610,55.22
1620,56.49
1630,57.81
1640,58.45
1650,54.77
1660,57.83
1670,59.83
1680,61.48
1690,62.79
1700,63.87
1710,58.96
1720,60.47
1730,62.80
1740,63.41
1750,65.88
1760,67.35
1770,65.78
1780,68.31
1790,69.57
1800,70.80
1810,71.75
1820,72.35
1830,73.79
1840,74.77
1850,74.53
1860,76.10
1870,77.11
1880,76.68
1890,77.83
1900,79.05
1910,80.06
1920,80.64
1930,81.63
1940,82.70
1950,83.27
1960,84.13
1970,84.94
1980,85.44
1990,85.22
2000,85.41
2010,86.94
2020,87.71
2030,88.20
2040,88.50
2050,89.54
2060,90.37
2070,91.11
2080,91.40
2090,92.14
2100,92.96
2110,93.69
2120,94.20
2130,94.78
2140,95.23
2150,94.41
2160,94.53
2170,95.56
2180,96.69
2190,97.58
2200,91.20
2210,90.89
2220,94.37
2230,96.80
2240,98.69
2250,99.71
2260,100.16
2270,100.89
2280,100.47
2290,102.15
2300,102.95
2310,103.84
2320,104.78
2330,105.30
2340,105.27
2350,105.42
2360,106.69
2370,107.19
2380,107.59
2390,108.30
2400,109.16
2410,110.29
2420,110.98
2430,111.37
2440,112.10
2450,112.34
2460,112.68
2470,113.31
2480,113.71
2490,114.42
2500,113.32
0,114.81
0,4.30
0,0.00
-10,0.00
-20,0.00
-30,0.00
-40,0.00
-50,0.00
-60,0.00
-70,0.00
-80,0.00
-90,0.00
-100,0.00
-110,0.00
-120,0.00
-130,0.00
-140,0.00
-150,0.00
-160,0.00
-170,0.00
-180,0.00
-190,0.00
-200,0.00
-210,0.00
-220,0.00
-230,0.00
-240,0.00
-250,0.00
-260,0.00
-270,-0.00
-280,0.00
-290,0.00
-300,0.00
-310,0.00
-320,0.00
-330,0.00
-340,0.00
-350,0.00
-360,0.00
-370,-0.00
-380,0.00
-390,0.00
-400,0.00
-410,0.00
-420,0.00
-430,0.00
-440,-0.00
-450,-0.00
-460,-0.00
-470,-0.00
-480,-0.00
-490,-0.00
-500,-0.00
-510,0.00
-520,-0.00
-530,0.00
-540,-0.00
-550,0.00
-560,0.00
-570,-0.00
-580,0.00
-590,-0.00
-600,-0.00
-610,-0.00
-620,-0.00
-630,-0.01
-640,-0.01
-650,-0.01
-660,-0.00
-670,-0.00
-680,-0.00
-690,-0.00
-700,-0.00
-710,-0.00
-720,-0.00
-730,-0.00
-740,-0.00
-750,-0.00
-760,-0.00
-770,-0.00
-780,-0.00
-790,-0.00
-800,-0.00
-810,-0.01
-820,-0.01
-830,-0.01
-840,-0.01
-850,-0.68
-860,-0.06
-870,-0.07
-880,-0.66
-890,-0.05
-900,-0.69
-910,-0.06
-920,-0.10
-930,-0.59
-940,-0.03
-950,-0.02
-960,-0.01
-970,-0.01
-980,-0.01
-990,-0.03
-1000,-0.78
-1010,-0.75
-1020,-0.11
-1030,-0.63
-1040,-0.04
-1050,-0.70
-1060,-0.77
-1070,-1.61
-1080,-0.76
-1090,-0.05
-1100,-1.58
-1110,-0.78
-1120,-1.57
-1130,-2.34
-1140,-3.85
-1150,-5.88
-1160,-9.35
-1170,-12.42
-1180,-13.16
-1190,-14.95
-1200,-15.69
-1210,-17.19
-1220,-18.98
-1230,-20.56
-1240,-22.58
-1250,-24.23
-1260,-26.15
-1270,-28.00
-1280,-29.82
-1290,-31.08
-1300,-32.61
-1310,-33.74
-1320,-34.51
-1330,-35.37
-1340,-35.67
-1350,-37.62
-1360,-39.32
-1370,-39.07
-1380,-40.60
-1390,-42.09
-1400,-42.95
-1410,-44.22
-1420,-45.77
-1430,-47.00
-1440,-48.06
-1450,-49.09
-1460,-49.70
-1470,-50.70
-1480,-51.68
-1490,-49.13
-1500,-49.04
-1510,-51.34
-1520,-53.32
-1530,-54.11
-1540,-55.58
-1550,-56.93
-1560,-58.22
-1570,-59.20
-1580,-59.61
-1590,-58.90
-1600,-59.44
-1610,-61.41
-1620,-62.68
-1630,-63.80
-1640,-64.80
-1650,-66.18
-1660,-67.06
-1670,-67.69
-1680,-68.42
-1690,-69.13
-1700,-69.95
-1710,-70.32
-1720,-70.60
-1730,-71.72
-1740,-72.98
-1750,-73.45
-1760,-73.88
-1770,-74.92
-1780,-75.64
-1790,-76.13
-1800,-77.14
-1810,-77.30
-1820,-78.35
-1830,-79.32
-1840,-80.14
-1850,-81.07
-1860,-81.68
-1870,-82.73
-1880,-83.22
-1890,-84.18
-1900,-83.92
-1910,-83.92
-1920,-84.43
-1930,-85.04
-1940,-85.91
-1950,-86.61
-1960,-87.61
-1970,-87.90
-1980,-88.37
-1990,-88.32
-2000,-88.78
-2010,-89.71
-2020,-90.74
-2030,-92.19
-2040,-92.71
-2050,-87.12
-2060,-89.89
-2070,-92.55
-2080,-93.81
-2090,-94.75
-2100,-95.52
-2110,-95.83
-2120,-96.09
-2130,-96.77
-2140,-97.63
-2150,-98.11
-2160,-98.97
-2170,-99.91
-2180,-100.79
-2190,-101.46
-2200,-101.60
-2210,-102.31
-2220,-102.47
-2230,-103.30
-2240,-104.60
-2250,-104.75
-2260,-105.14
-2270,-105.77
-2280,-106.35
-2290,-106.74
-2300,-107.31
-2310,-108.08
-2320,-107.09
-2330,-105.93
-2340,-107.13
-2350,-108.36
-2360,-109.13
-2370,-109.64
-2380,-109.92
-2390,-110.13
-2400,-111.65
-2410,-110.91
-2420,-110.77
-2430,-110.34
-2440,-111.45
-2450,-113.20
-2460,-113.15
-2470,-113.99
-2480,-113.85
-2490,-114.27
-2500,-115.70
