10,0.00
20,0.00
30,0.00
40,0.00
50,0.00
60,0.01
70,0.01
80,0.00
90,0.00
100,0.00
110,0.00
120,0.00
130,0.00
140,0.00
150,0.00
160,0.00
170,0.00
180,0.00
190,0.00
200,0.00
210,0.00
220,0.00
230,0.00
240,0.00
250,0.00
260,0.00
270,0.00
280,0.01
290,0.00
300,0.00
310,0.00
320,0.00
330,0.00
340,0.00
350,0.00
360,0.00
370,0.00
380,0.00
390,0.00
400,0.00
410,0.00
420,0.00
430,0.00
440,0.00
450,0.00
460,0.00
470,0.00
480,0.00
490,0.00
500,0.00
510,0.00
520,0.01
530,0.00
540,0.00
550,0.00
560,0.01
570,0.01
580,0.62
590,9.11
600,4.39
610,4.00
620,2.24
630,0.07
640,2.89
650,2.56
660,0.37
670,0.36
680,0.03
690,0.34
700,5.89
710,1.16
720,11.29
730,13.72
740,16.80
750,17.54
760,19.45
770,21.34
780,22.56
790,22.28
800,22.70
810,22.29
820,22.66
830,22.21
840,21.89
850,21.78
860,22.11
870,21.63
880,21.65
890,21.57
900,21.44
910,22.02
920,22.80
930,23.92
940,25.31
950,26.79
960,27.91
970,29.41
980,30.69
990,31.39
1000,32.32
1010,33.04
1020,33.61
1030,34.01
1040,34.40
1050,34.25
1060,34.14
1070,34.09
1080,34.33
1090,34.72
1100,35.25
1110,35.67
1120,36.63
1130,37.70
1140,38.18
1150,39.32
1160,40.64
1170,41.73
1180,42.90
1190,44.12
1200,45.07
1210,46.63
1220,47.35
1230,47.88
1240,48.29
1250,48.76
1260,49.17
1270,50.32
1280,51.05
1290,49.95
1300,50.82
1310,49.63
1320,50.13
1330,51.31
1340,52.40
1350,53.18
1360,54.06
1370,55.29
1380,56.25
1390,56.92
1400,54.88
1410,57.08
1420,58.18
1430,59.46
1440,60.21
1450,60.70
1460,61.30
1470,62.80
1480,62.99
1490,62.98
1500,64.30
1510,64.64
1520,65.28
1530,65.77
1540,65.32
1550,65.77
1560,66.82
1570,67.68
1580,68.26
1590,68.90
1600,69.90
1610,70.37
1620,71.27
1630,71.90
1640,72.87
1650,73.79
1660,74.60
